Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,7:40.80,Ryan HILL,31 JAN 1990,USA,,,"New York, NY (USA)",11 FEB 2017,1196
2,7:40.96,Ben TRUE,29 DEC 1985,USA,,,"New York, NY (USA)",11 FEB 2017,1195
3,7:41.05,Andrew BUTCHART,14 OCT 1991,GBR,,,"New York, NY (USA)",11 FEB 2017,1195
4,7:41.13,Mohammed AHMED,05 JAN 1991,CAN,,,"New York, NY (USA)",11 FEB 2017,1194
5,7:42.39,Paul CHELIMO,27 OCT 1990,USA,1,,"Reggie Lewis Center, Boston, MA (USA)",28 JAN 2017,1186
6,7:42.97,Andrew BUTCHART,14 OCT 1991,GBR,2,,"Reggie Lewis Center, Boston, MA (USA)",28 JAN 2017,1182
7,7:43.04,Hagos GEBRHIWET,11 MAY 1994,ETH,3,,"Reggie Lewis Center, Boston, MA (USA)",28 JAN 2017,1182
8,7:44.26,Eric JENKINS,24 NOV 1991,USA,4,,"Reggie Lewis Center, Boston, MA (USA)",28 JAN 2017,1174
9,7:44.55,Morhad AMDOUNI,21 JUN 1988,FRA,1,,Metz (FRA),12 FEB 2017,1173
10,7:44.65,Vladimir NIKITIN,05 AUG 1992,RUS,1,,Moskva (RUS),05 FEB 2017,1172
11,7:44.73,Hillary Cheruiyot NGETICH,15 SEP 1995,KEN,1,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER)",01 FEB 2017,1171
12,7:44.95,Mekonnen GEBREMEDHIN,11 OCT 1988,ETH,2,,Metz (FRA),12 FEB 2017,1170
13,7:45.01,Lawi LALANG,15 JUN 1991,KEN,,,"New York, NY (USA)",11 FEB 2017,1170
14,7:45.28,Garrett HEATH,03 NOV 1985,USA,,,"New York, NY (USA)",11 FEB 2017,1168
15,7:45.49,Paul CHELIMO,27 OCT 1990,USA,1f1,,"Winston Salem, NC (USA)",03 FEB 2017,1167
16,7:45.69,Matthew CENTROWITZ,18 OCT 1989,USA,,,"New York, NY (USA)",11 FEB 2017,1165
17,7:45.81,Lawi LALANG,15 JUN 1991,KEN,5,,"Reggie Lewis Center, Boston, MA (USA)",28 JAN 2017,1165
18,7:45.84,Mekonnen GEBREMEDHIN,11 OCT 1988,ETH,1,,Istanbul (TUR),17 FEB 2017,1165
19,7:46.06,Dejen GEBREMESKEL,24 NOV 1989,ETH,6,,"Reggie Lewis Center, Boston, MA (USA)",28 JAN 2017,1163
20,7:46.34,Garrett HEATH,03 NOV 1985,USA,7,,"Reggie Lewis Center, Boston, MA (USA)",28 JAN 2017,1161
21,7:46.85,Edward CHESEREK,02 FEB 1994,KEN,1f2,,"New York, NY (USA)",28 JAN 2017,1158
22,7:47.66,Dawit WOLDE,19 MAY 1991,ETH,2,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER)",01 FEB 2017,1153
23,7:48.13,Vladimir NIKITIN,05 AUG 1992,RUS,1,,Yekaterinburg (RUS),07 JAN 2017,1150
24,7:48.39,Adel MECHAAL,05 DEC 1990,ESP,1f1,,Sabadell (ESP),07 FEB 2017,1149
24,7:48.39,Hayle IBRAHIMOV,18 JAN 1990,AZE,3,,Metz (FRA),12 FEB 2017,1149
26,7:49.08,Ben BLANKENSHIP,15 DEC 1988,USA,,,"New York, NY (USA)",11 FEB 2017,1144
